,MAGLIE,CAMICIE,GONNE,PANTALONI,VESTITI,GIACCHE
2019-05-28,12,8,0,9,4,3
2019-05-29,7,20,0,18,12,7
2019-05-30,12,6,2,8,10,3
2019-05-31,10,19,0,18,5,6
2019-06-01,21,18,1,17,18,13
2019-06-02,15,11,0,6,16,8
2019-06-03,4,9,0,5,7,6
2019-06-04,9,10,0,8,3,3
2019-06-05,16,16,0,17,8,3
2019-06-06,9,18,1,17,3,1
2019-06-07,15,14,0,24,7,8
2019-06-08,12,14,0,23,16,3
2019-06-09,9,22,0,24,16,2
2019-06-10,8,12,0,10,2,1
2019-06-11,10,12,0,9,9,2
2019-06-12,12,18,0,17,9,2
2019-06-13,7,12,0,20,10,1
2019-06-14,15,12,0,15,9,1
2019-06-15,5,22,0,33,17,1
2019-06-16,19,30,0,27,10,4
2019-06-17,3,4,0,10,1,1
2019-06-18,3,7,1,15,10,0
2019-06-19,2,6,1,4,6,0
2019-06-20,5,12,3,7,4,1
2019-06-21,5,14,0,10,2,0
2019-06-22,7,20,2,21,12,1
2019-06-23,6,9,1,10,11,2
2019-06-24,3,8,2,5,6,3
2019-06-25,3,10,2,14,3,0
2019-06-26,1,14,1,15,5,0
2019-06-27,0,0,0,0,0,0
2019-06-28,0,0,0,0,0,0
2019-06-29,0,0,0,0,0,0
2019-06-30,0,0,0,0,0,0
2019-07-01,2,1,0,8,0,0
2019-07-02,3,0,0,0,1,0
2019-07-03,0,4,0,0,1,0
2019-07-04,4,3,0,2,6,0
2019-07-05,4,2,0,1,9,0
2019-07-06,12,10,1,8,5,0
2019-07-07,7,6,0,4,8,0
2019-07-08,9,5,1,1,4,1
2019-07-09,5,4,2,5,8,0
2019-07-10,4,11,0,6,9,0
2019-07-11,4,5,0,1,4,0
2019-07-12,5,7,0,6,6,1
2019-07-13,4,4,0,4,7,0
2019-07-14,10,7,1,4,9,0
2019-07-15,4,6,0,5,14,1
2019-07-16,2,10,0,3,9,1
2019-07-17,6,2,1,2,11,1
2019-07-18,2,2,0,2,11,0
2019-07-19,4,7,0,5,5,1
2019-07-20,3,7,1,11,7,0
2019-07-21,9,6,0,4,4,0
2019-07-22,4,6,0,4,5,0
2019-07-23,1,2,1,2,8,0
2019-07-24,2,5,0,7,15,0
2019-07-25,0,2,0,4,8,0
2019-07-26,2,4,0,8,6,2
2019-07-27,5,13,2,8,10,1
2019-07-28,5,10,1,14,16,0
2019-07-29,3,7,1,3,6,0
2019-07-30,2,2,0,1,4,0
2019-07-31,1,9,0,2,4,1
2019-08-01,2,5,0,2,6,0
2019-08-02,3,5,0,10,9,0
2019-08-03,6,5,0,10,13,5
2019-08-04,6,8,0,5,10,1
2019-08-05,2,7,0,2,6,1
2019-08-06,6,3,1,5,7,2
2019-08-07,12,3,1,5,6,4
2019-08-08,6,3,1,2,6,3
2019-08-09,4,5,0,4,3,0
2019-08-10,10,6,0,5,8,1
2019-08-11,4,11,1,6,15,1
2019-08-12,5,12,1,5,21,2
2019-08-13,2,5,2,2,11,2
2019-08-14,8,6,1,11,12,1
2019-08-15,4,1,1,0,9,1
2019-08-16,8,13,1,13,11,1
2019-08-17,3,5,0,10,19,3
2019-08-18,6,12,1,7,21,2
2019-08-19,6,8,2,4,8,2
2019-08-20,6,4,1,7,20,3
2019-08-21,7,7,1,6,9,0
2019-08-22,4,3,0,6,14,2
2019-08-23,8,4,2,7,17,1
2019-08-24,4,6,1,2,16,4
2019-08-25,5,8,0,7,11,2
2019-08-26,7,3,1,5,12,2
2019-08-27,4,3,2,5,14,6
2019-08-28,4,3,0,7,5,4
2019-08-29,3,11,1,9,16,7
2019-08-30,3,7,0,7,13,3
2019-08-31,10,5,1,9,10,3
2019-09-01,9,13,3,15,24,4
2019-09-02,6,5,2,6,15,4
2019-09-03,4,3,0,1,7,2
2019-09-04,3,6,2,5,10,1
2019-09-05,3,4,3,6,8,5
2019-09-06,8,5,1,8,15,4
2019-09-07,9,14,1,9,22,7
2019-09-08,6,17,0,13,13,5
2019-09-09,5,4,0,7,11,5
2019-09-10,7,7,1,3,12,9
2019-09-11,6,3,0,7,11,7
2019-09-12,6,4,2,5,8,5
2019-09-13,4,12,0,8,17,9
2019-09-14,8,9,1,7,13,8
2019-09-15,16,17,1,8,7,9
2019-09-16,11,15,0,16,8,9
2019-09-17,5,6,1,5,5,3
2019-09-18,7,9,0,7,11,1
2019-09-19,5,8,0,4,8,3
2019-09-20,9,13,0,15,6,15
2019-09-21,12,20,0,13,25,8
2019-09-22,9,10,2,17,22,11
2019-09-23,16,4,0,13,12,7
2019-09-24,8,6,1,9,7,7
2019-09-25,13,8,1,15,7,16
2019-09-26,15,5,0,8,9,8
2019-09-27,4,9,1,8,7,11
2019-09-28,15,14,0,22,18,9
2019-09-29,8,6,1,10,13,12
2019-09-30,5,2,0,1,5,3
2019-10-01,7,3,0,8,7,3
2019-10-02,15,13,1,8,7,4
2019-10-03,9,8,2,11,5,8
2019-10-04,8,10,1,10,5,6
2019-10-05,15,11,1,18,18,12
2019-10-06,21,7,1,9,21,5
2019-10-07,8,1,1,4,4,4
2019-10-08,11,4,1,10,6,3
2019-10-09,2,4,1,3,5,6
2019-10-10,11,5,1,2,10,4
2019-10-11,4,10,1,10,5,6
2019-10-12,19,17,0,12,21,11
2019-10-13,14,12,1,22,15,16
2019-10-14,6,3,0,16,4,6
2019-10-15,4,8,0,9,4,5
2019-10-16,8,3,1,5,8,3
2019-10-17,11,6,0,6,15,7
2019-10-18,14,8,2,6,4,7
2019-10-19,19,16,1,21,20,14
2019-10-20,16,10,3,22,14,15
2019-10-21,6,2,1,9,5,8
2019-10-22,4,5,2,7,8,6
2019-10-23,10,3,0,7,8,2
2019-10-24,7,8,0,7,4,7
2019-10-25,16,7,2,13,6,5
2019-10-26,24,6,6,18,20,9
2019-10-27,17,7,1,5,12,4
2019-10-28,7,2,0,5,4,2
2019-10-29,11,0,1,10,6,3
2019-10-30,7,5,2,10,5,4
2019-10-31,5,3,0,7,3,4
2019-11-01,27,7,1,19,13,9
2019-11-02,23,4,6,8,17,4
2019-11-03,26,16,2,19,14,9
2019-11-04,7,4,0,7,4,3
2019-11-05,8,0,3,3,5,4
2019-11-06,5,2,1,6,9,6
2019-11-07,12,2,2,8,7,2
2019-11-08,14,5,1,5,5,5
2019-11-09,24,11,0,30,10,12
2019-11-10,34,9,1,13,14,13
2019-11-11,4,0,1,5,2,3
2019-11-12,10,3,2,8,1,3
2019-11-13,24,1,1,7,8,2
2019-11-14,22,6,1,5,3,3
2019-11-15,14,2,1,5,8,3
2019-11-16,44,13,4,17,18,19
2019-11-17,35,4,4,17,9,21
2019-11-18,13,0,1,1,6,1
2019-11-19,17,1,3,11,6,5
2019-11-20,11,6,0,8,3,2
2019-11-21,10,3,2,5,6,4
2019-11-22,16,3,1,4,8,15
2019-11-23,20,2,2,12,8,19
2019-11-24,18,6,2,16,10,24
2019-11-25,12,2,1,5,3,1
2019-11-26,6,1,1,6,2,2
2019-11-27,11,2,1,7,8,5
2019-11-28,0,0,0,0,0,0
2019-11-29,0,0,0,0,0,0
2019-11-30,0,0,0,0,0,0
2019-12-01,0,0,0,0,0,0
2019-12-02,0,0,0,0,0,0
2019-12-03,4,1,1,2,2,5
2019-12-04,12,3,1,4,6,5
2019-12-05,14,4,2,9,6,3
2019-12-06,19,1,0,5,5,1
2019-12-07,21,4,1,8,16,11
2019-12-08,21,7,1,7,21,8
2019-12-09,7,2,0,6,1,2
2019-12-10,16,1,2,7,9,4
2019-12-11,13,2,0,4,9,2
2019-12-12,17,2,1,3,7,3
2019-12-13,15,0,2,5,11,7
2019-12-14,60,4,3,13,26,10
2019-12-15,46,5,3,12,23,11
2019-12-16,18,2,0,5,10,3
2019-12-17,19,2,1,4,7,2
2019-12-18,16,1,2,5,12,2
2019-12-19,40,1,3,10,17,8
2019-12-20,24,1,0,7,14,3
2019-12-21,45,2,1,12,34,11
2019-12-22,43,1,1,13,15,4
2019-12-23,30,0,0,10,18,2
2019-12-24,26,1,0,4,16,11
2019-12-25,0,0,0,0,0,0
2019-12-26,9,0,0,2,5,5
2019-12-27,19,3,2,6,19,1
2019-12-28,20,0,1,22,15,2
2019-12-29,21,0,1,5,14,4
2019-12-30,20,5,1,6,8,3
2019-12-31,9,2,1,1,12,2
2020-01-01,0,0,0,0,0,0
2020-01-02,14,1,1,2,6,0
2020-01-03,5,1,0,0,0,0
2020-01-04,13,2,0,1,8,0
2020-01-05,13,1,1,7,1,0
2020-01-06,23,0,0,3,4,0
2020-01-07,3,0,0,1,0,0
2020-01-08,5,2,0,6,4,1
2020-01-09,4,1,0,4,2,0
2020-01-10,1,2,0,1,0,0
2020-01-11,14,0,0,5,5,0
2020-01-12,21,1,1,9,7,1
2020-01-13,7,1,0,4,3,1
2020-01-14,4,1,0,3,1,0
2020-01-15,5,2,0,3,3,0
2020-01-16,5,3,0,2,7,2
2020-01-17,3,0,0,1,1,0
2020-01-18,5,1,0,6,6,4
2020-01-19,6,4,0,7,5,2
2020-01-20,0,2,0,0,1,0
2020-01-21,4,0,0,2,0,1
2020-01-22,2,5,0,9,0,2
2020-01-23,5,4,0,2,4,1
2020-01-24,3,5,0,4,4,2
2020-01-25,8,5,0,12,5,1
2020-01-26,6,3,0,6,2,2
2020-01-27,7,1,0,5,0,1
2020-01-28,4,2,1,2,3,0
2020-01-29,1,1,0,4,1,0
2020-01-30,3,0,0,3,4,1
2020-01-31,2,2,1,3,1,0
2020-02-01,14,4,2,7,2,1
2020-02-02,4,6,0,7,4,3
2020-02-03,1,2,0,4,3,1
2020-02-04,2,1,0,3,1,0
2020-02-05,2,1,0,5,6,0
2020-02-06,7,2,3,7,3,6
2020-02-07,5,10,0,10,1,3
2020-02-08,12,4,0,12,12,7
2020-02-09,8,1,1,13,7,4
2020-02-10,2,2,0,1,8,0
2020-02-11,2,4,0,3,5,4
2020-02-12,7,5,1,10,6,3
2020-02-13,5,4,1,6,2,4
2020-02-14,5,1,0,8,3,2
2020-02-15,8,16,2,9,6,6
2020-02-16,13,9,1,11,6,7
2020-02-17,6,8,0,5,4,4
2020-02-18,6,2,0,2,3,2
2020-02-19,7,4,1,10,6,3
2020-02-20,4,3,0,5,4,2
2020-02-21,8,6,0,5,3,4
2020-02-22,10,3,0,4,2,4
2020-02-23,4,7,0,5,4,6
2020-02-24,0,3,1,1,1,3
2020-02-25,3,1,1,1,5,0
2020-02-26,4,6,1,2,1,0
2020-02-27,6,6,0,8,6,1
2020-02-28,1,2,1,4,2,2
2020-02-29,12,7,0,11,5,7
2020-03-01,9,11,1,21,0,10
2020-03-02,4,0,0,5,3,2
2020-03-03,2,4,1,4,2,4
2020-03-04,4,4,0,6,3,3
2020-03-05,5,3,1,1,2,3
2020-03-06,2,5,0,3,2,2
2020-03-07,3,10,1,4,2,2
2020-03-08,0,4,1,4,1,3
2020-03-09,1,1,0,4,2,1
2020-03-10,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0
2020-03-12,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0
2020-03-14,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0
2020-03-16,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0
2020-03-18,0,0,0,0,0,0
2020-03-19,0,0,0,0,0,0
2020-03-20,0,0,0,0,0,0
2020-03-21,0,0,0,0,0,0
2020-03-22,0,0,0,0,0,0
2020-03-23,0,0,0,0,0,0
2020-03-24,0,0,0,0,0,0
2020-03-25,0,0,0,0,0,0
2020-03-26,0,0,0,0,0,0
2020-03-27,0,0,0,0,0,0
2020-03-28,0,0,0,0,0,0
2020-03-29,0,0,0,0,0,0
2020-03-30,0,0,0,0,0,0
2020-03-31,0,0,0,0,0,0
2020-04-01,0,0,0,0,0,0
2020-04-02,0,0,0,0,0,0
2020-04-03,0,0,0,0,0,0
2020-04-04,0,0,0,0,0,0
2020-04-05,0,0,0,0,0,0
2020-04-06,0,0,0,0,0,0
2020-04-07,0,0,0,0,0,0
2020-04-08,0,0,0,0,0,0
2020-04-09,0,0,0,0,0,0
2020-04-10,0,0,0,0,0,0
2020-04-11,0,0,0,0,0,0
2020-04-12,0,0,0,0,0,0
2020-04-13,0,0,0,0,0,0
2020-04-14,0,0,0,0,0,0
2020-04-15,0,0,0,0,0,0
2020-04-16,0,0,0,0,0,0
2020-04-17,0,0,0,0,0,0
2020-04-18,0,0,0,0,0,0
2020-04-19,0,0,0,0,0,0
2020-04-20,0,0,0,0,0,0
2020-04-21,0,0,0,0,0,0
2020-04-22,0,0,0,0,0,0
2020-04-23,0,0,0,0,0,0
2020-04-24,0,0,0,0,0,0
2020-04-25,0,0,0,0,0,0
2020-04-26,0,0,0,0,0,0
2020-04-27,0,0,0,0,0,0
2020-04-28,0,0,0,0,0,0
2020-04-29,0,0,0,0,0,0
2020-04-30,0,0,0,0,0,0
2020-05-01,0,0,0,0,0,0
2020-05-02,0,0,0,0,0,0
2020-05-03,0,0,0,0,0,0
2020-05-04,0,0,0,0,0,0
2020-05-05,0,0,0,0,0,0
2020-05-06,0,0,0,0,0,0
2020-05-07,0,0,0,0,0,0
2020-05-08,0,0,0,0,0,0
2020-05-09,0,0,0,0,0,0
2020-05-10,0,0,0,0,0,0
2020-05-11,0,0,0,0,0,0
2020-05-12,0,0,0,0,0,0
2020-05-13,0,0,0,0,0,0
2020-05-14,0,0,0,0,0,0
2020-05-15,0,0,0,0,0,0
2020-05-16,0,0,0,0,0,0
2020-05-17,0,0,0,0,0,0
2020-05-18,1,2,0,6,1,0
2020-05-19,3,8,0,3,0,2
2020-05-20,5,5,1,2,0,1
2020-05-21,2,3,0,2,0,0
2020-05-22,4,6,0,6,0,0
2020-05-23,2,7,0,5,2,1
2020-05-24,11,11,3,14,4,2
2020-05-25,8,2,0,9,2,0
2020-05-26,5,8,0,7,1,1
2020-05-27,5,2,0,4,4,6
2020-05-28,4,6,0,15,0,0
2020-05-29,2,4,0,11,2,0
2020-05-30,9,12,1,15,4,4
2020-05-31,7,17,0,13,8,2
2020-06-01,11,11,1,9,0,2
2020-06-02,8,10,0,22,2,3
2020-06-03,8,7,3,5,3,0
2020-06-04,4,8,2,6,3,2
2020-06-05,17,13,1,12,4,1
2020-06-06,26,20,1,14,6,1
2020-06-07,15,15,0,10,7,2
2020-06-08,5,6,2,6,2,0
2020-06-09,7,7,1,10,3,2
2020-06-10,4,5,1,8,4,1
2020-06-11,3,16,0,22,3,2
2020-06-12,12,15,1,15,1,0
2020-06-13,18,30,2,27,6,4
2020-06-14,12,19,1,24,4,0
2020-06-15,12,10,2,8,1,1
2020-06-16,3,9,0,8,0,0
2020-06-17,11,11,0,11,3,1
2020-06-18,6,12,1,9,2,1
2020-06-19,5,14,1,15,3,4
2020-06-20,15,18,4,21,2,3
2020-06-21,9,27,5,13,9,3
2020-06-22,3,10,0,16,1,1
2020-06-23,5,9,0,3,3,2
2020-06-24,11,12,1,13,0,1
2020-06-25,3,12,0,6,6,1
2020-06-26,8,13,0,12,2,3
2020-06-27,7,10,0,12,5,1
2020-06-28,10,10,0,14,4,2
2020-06-29,9,12,0,11,1,1
2020-06-30,6,7,1,8,2,0
2020-07-01,2,0,0,0,3,0
2020-07-02,5,0,0,2,10,0
2020-07-03,6,0,0,4,5,0
2020-07-04,9,4,5,4,15,1
2020-07-05,8,0,1,2,2,0
2020-07-06,4,1,0,2,5,0
2020-07-07,3,2,0,4,2,1
2020-07-08,7,4,0,9,2,0
2020-07-09,7,6,2,4,4,2
2020-07-10,0,4,2,4,9,0
2020-07-11,10,3,3,12,10,0
2020-07-12,12,7,2,10,10,0
2020-07-13,6,3,2,9,5,0
2020-07-14,19,2,2,5,6,1
2020-07-15,7,8,1,8,7,0
2020-07-16,3,9,3,5,4,0
2020-07-17,0,7,1,6,8,0
2020-07-18,13,11,4,17,7,0
2020-07-19,4,10,2,5,12,0
2020-07-20,5,3,1,4,7,0
2020-07-21,9,12,1,5,3,1
2020-07-22,10,11,4,10,8,1
2020-07-23,7,12,1,11,6,1
2020-07-24,9,12,2,10,5,0
2020-07-25,9,14,3,8,11,0
2020-07-26,8,9,2,11,9,1
2020-07-27,4,4,6,3,5,1
2020-07-28,2,5,1,3,5,1
2020-07-29,2,4,0,2,7,1
2020-07-30,2,3,1,3,5,0
2020-07-31,0,3,2,4,2,1
2020-08-01,4,10,2,6,15,1
2020-08-02,8,6,1,8,11,0
2020-08-03,3,9,2,3,7,2
2020-08-04,4,15,2,14,7,0
2020-08-05,1,6,0,11,8,0
2020-08-06,6,3,0,5,5,0
2020-08-07,3,6,1,6,5,1
2020-08-08,8,5,0,7,14,0
2020-08-09,8,8,4,4,21,0
2020-08-10,4,10,3,2,9,2
2020-08-11,7,4,1,4,10,1
2020-08-12,3,7,0,4,13,3
2020-08-13,5,9,1,6,6,2
2020-08-14,3,14,3,9,7,3
2020-08-15,2,0,0,2,7,2
2020-08-16,5,11,3,3,7,1
2020-08-17,9,2,3,5,7,4
2020-08-18,12,8,2,7,9,1
2020-08-19,7,5,1,7,7,0
2020-08-20,6,13,2,13,8,4
2020-08-21,2,8,3,4,6,1
2020-08-22,1,7,0,7,9,4
2020-08-23,4,2,5,7,7,2
2020-08-24,4,6,5,5,3,3
2020-08-25,1,10,1,7,7,5
2020-08-26,1,8,4,5,6,7
2020-08-27,2,1,2,2,6,1
2020-08-28,5,8,2,3,6,4
2020-08-29,4,1,0,8,7,5
2020-08-30,5,8,1,10,14,3
2020-08-31,9,11,4,8,10,11
2020-09-01,7,6,1,9,1,8
2020-09-02,3,6,1,7,4,10
2020-09-03,8,8,1,13,5,8
2020-09-04,6,7,0,7,5,4
2020-09-05,7,9,1,11,15,6
2020-09-06,4,8,3,3,5,6
2020-09-07,2,4,3,6,4,2
2020-09-08,2,8,3,5,12,11
2020-09-09,5,4,1,6,12,3
2020-09-10,9,8,3,5,11,3
2020-09-11,2,8,2,6,8,6
2020-09-12,12,13,2,19,16,7
2020-09-13,10,7,2,11,18,9
2020-09-14,8,5,3,3,4,1
2020-09-15,1,3,0,2,11,3
2020-09-16,7,4,0,5,11,6
2020-09-17,8,8,3,5,14,4
2020-09-18,4,3,2,6,11,5
2020-09-19,6,10,1,7,19,13
2020-09-20,8,7,1,12,10,10
2020-09-21,5,4,1,7,9,2
2020-09-22,4,4,2,3,11,4
2020-09-23,6,5,1,11,5,6
2020-09-24,2,10,2,3,8,5
2020-09-25,7,2,1,4,5,5
2020-09-26,17,15,2,21,12,15
2020-09-27,16,10,5,12,13,9
2020-09-28,16,4,1,7,11,8
2020-09-29,12,8,1,9,9,13
2020-09-30,9,5,3,5,7,10
2020-10-01,5,11,2,8,5,8
2020-10-02,10,3,3,4,25,8
2020-10-03,26,13,3,8,29,15
2020-10-04,19,9,4,19,16,22
2020-10-05,9,4,1,5,9,5
2020-10-06,16,4,1,9,10,13
2020-10-07,7,6,1,8,9,7
2020-10-08,14,4,1,4,4,10
2020-10-09,8,4,2,7,3,1
2020-10-10,15,5,2,10,24,16
2020-10-11,17,9,1,13,11,15
2020-10-12,5,3,1,5,8,9
2020-10-13,9,1,0,4,4,10
2020-10-14,20,4,3,7,9,6
2020-10-15,12,5,3,9,5,7
2020-10-16,13,3,1,8,1,4
2020-10-17,21,7,1,6,17,17
2020-10-18,21,4,1,6,9,10
2020-10-19,12,0,0,2,2,4
2020-10-20,16,1,2,9,4,5
2020-10-21,20,3,2,10,6,3
2020-10-22,7,1,1,2,3,5
2020-10-23,10,2,0,6,8,6
2020-10-24,28,6,2,8,6,10
2020-10-25,28,5,4,11,11,10
2020-10-26,7,0,1,2,1,2
2020-10-27,11,0,0,7,2,3
2020-10-28,22,0,2,8,8,4
2020-10-29,15,0,6,7,12,4
2020-10-30,12,0,3,7,5,4
2020-10-31,12,0,4,4,21,4
2020-11-01,22,0,2,11,7,5
2020-11-02,27,0,0,5,4,10
2020-11-03,8,0,2,5,3,5
2020-11-04,19,0,1,5,4,1
2020-11-05,13,0,1,4,0,0
2020-11-06,10,0,2,4,5,4
2020-11-07,0,0,0,0,0,0
2020-11-08,0,0,0,0,0,0
2020-11-09,4,0,0,0,0,0
2020-11-10,11,2,0,5,0,2
2020-11-11,13,0,0,5,0,4
2020-11-12,13,0,0,9,0,5
2020-11-13,16,1,0,6,0,3
2020-11-14,0,0,0,0,0,0
2020-11-15,0,0,0,0,0,0
2020-11-16,13,2,0,2,2,0
2020-11-17,19,1,4,7,14,1
2020-11-18,21,1,1,7,5,3
2020-11-19,10,0,3,7,5,0
2020-11-20,12,2,0,11,7,4
2020-11-21,0,0,0,0,0,0
2020-11-22,0,0,0,0,0,0
2020-11-23,0,0,0,0,0,0
2020-11-24,0,0,0,0,0,0
2020-11-25,0,0,0,0,0,0
2020-11-26,0,0,0,0,0,0
2020-11-27,0,0,0,0,0,0
2020-11-28,0,0,0,0,0,0
2020-11-29,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0
2020-12-01,10,0,2,5,7,1
2020-12-02,9,0,1,4,7,1
2020-12-03,17,0,0,4,2,4
2020-12-04,24,0,3,12,7,2
2020-12-05,0,0,0,0,0,0
2020-12-06,0,0,0,0,0,0
2020-12-07,0,0,0,0,0,0
2020-12-08,0,0,0,0,0,0
2020-12-09,18,1,2,8,6,5
2020-12-10,26,0,0,10,6,7
2020-12-11,29,1,1,9,3,1
2020-12-12,0,0,0,0,0,0
2020-12-13,0,0,0,0,0,0
2020-12-14,31,2,1,8,3,6
2020-12-15,1,0,0,0,0,1
2020-12-16,1,0,0,0,0,0
2020-12-17,8,0,0,1,0,0
2020-12-18,2,1,1,1,0,5
2020-12-19,0,0,0,0,0,0
2020-12-20,0,0,0,0,0,0
2020-12-21,0,0,1,0,0,0
2020-12-22,2,0,0,0,0,0
2020-12-23,3,0,0,2,0,0
2020-12-24,0,0,0,0,0,0
2020-12-25,0,0,0,0,0,0
2020-12-26,0,0,0,0,0,0
2020-12-27,0,0,0,0,0,0
2020-12-28,4,1,0,0,1,0
2020-12-29,3,1,0,0,0,3
2020-12-30,2,0,0,2,0,2
